cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	dass_flag	StudentGroup	currnumer	currdenom	currstatus	priornumer	priordenom	priorstatus	safetynet	change	statuslevel	changelevel	color	box	reportingyear
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				AS	6	6	100										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				EL	7	8	87.5										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				FI	2	2	100										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				FOS	3	4	75										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				HI	74	78	94.9										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				HOM	18	18	100										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				MR	2	2	100										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				SED	91	97	93.8										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				SWD	16	20	80										2018
40687004030755	S	Atascadero High	Atascadero Unified	San Luis Obispo				WH	161	169	95.3										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				AA	6	7	85.7										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				AI	5	5	100										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				ALL	859	928	92.6										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				AS	10	12	83.3										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				EL	85	93	91.4										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				FI	10	11	90.9										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				FOS	10	11	90.9										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				HI	302	334	90.4										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				HOM	138	159	86.8										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				MR	22	22	100										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				SED	441	484	91.1										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				SWD	88	107	82.2										2018
40687590000000	D		Lucia Mar Unified	San Luis Obispo				WH	503	536	93.8										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				AA	1	1	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				ALL	88	90	97.8										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				AS	1	1	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				EL	1	1	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				FI	2	2	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				FOS	1	1	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				HI	15	15	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				HOM	11	12	91.7										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				MR	1	1	100										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				SED	38	39	97.4										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				SWD	8	9	88.9										2018
40687590125328	S	Central Coast New Tech High	Lucia Mar Unified	San Luis Obispo				WH	68	70	97.1										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				AA	4	4	100										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				AI	1	1	100										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				ALL	223	246	90.7										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				AS	1	1	100										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				EL	41	46	89.1										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				FOS	1	2	50										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				HI	115	129	89.1										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				HOM	36	43	83.7										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				MR	5	5	100										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				SED	137	153	89.5										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				SWD	33	40	82.5										2018
40687594030268	S	Nipomo High	Lucia Mar Unified	San Luis Obispo				WH	96	105	91.4										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				AA	1	2	50										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				AI	3	3	100										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				ALL	488	510	95.7										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				AS	8	10	80										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				EL	35	36	97.2										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				FI	8	9	88.9										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				FOS	8	8	100										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				HI	144	150	96										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				HOM	72	78	92.3										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				MR	13	13	100										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				SED	223	235	94.9										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				SWD	40	45	88.9										2018
40687594030557	S	Arroyo Grande High	Lucia Mar Unified	San Luis Obispo				WH	311	323	96.3										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				AA	5	6	83.3										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				AI	4	4	100										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				ALL	503	525	95.8										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				AS	24	24	100										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				EL	41	44	93.2										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				FI	11	11	100										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				FOS	6	7	85.7										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				HI	116	122	95.1										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				HOM	63	68	92.6										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				MR	27	28	96.4										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				SED	205	217	94.5										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				SWD	57	63	90.5										2018
40688090000000	D		San Luis Coastal Unified	San Luis Obispo				WH	316	330	95.8										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				AA	1	1	100										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				AI	2	2	100										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				ALL	159	168	94.6										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				AS	7	7	100										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				EL	6	7	85.7										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				FI	9	9	100										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				FOS	3	4	75										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				HI	28	29	96.6										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				HOM	25	26	96.2										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				MR	9	9	100										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				SED	80	86	93										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				SWD	15	17	88.2										2018
40688094034807	S	Morro Bay High	San Luis Coastal Unified	San Luis Obispo				WH	103	111	92.8										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				AA	4	4	100										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				ALL	311	318	97.8										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				AS	17	17	100										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				EL	28	28	100										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				FI	2	2	100										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				FOS	3	3	100										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				HI	71	73	97.3										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				HOM	29	31	93.5										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				MR	16	17	94.1										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				SED	96	98	98										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				SWD	35	39	89.7										2018
40688094036703	S	San Luis Obispo High	San Luis Coastal Unified	San Luis Obispo				WH	201	205	98										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				ALL	13	14	92.9										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				EL	5	6	83.3										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				HI	9	10	90										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				HOM	6	7	85.7										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				MR	1	1	100										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				SED	12	13	92.3										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				SWD	2	3	66.7										2018
40688330000000	D		Shandon Joint Unified	San Luis Obispo				WH	3	3	100										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				ALL	13	14	92.9										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				EL	5	6	83.3										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				HI	9	10	90										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				HOM	6	7	85.7										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				MR	1	1	100										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				SED	12	13	92.3										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				SWD	2	3	66.7										2018
40688334037008	S	Shandon High	Shandon Joint Unified	San Luis Obispo				WH	3	3	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				AA	3	3	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				AI	2	2	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				ALL	190	197	96.4										2018
40688410000000	D		Templeton Unified	San Luis Obispo				AS	5	5	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				HI	36	37	97.3										2018
40688410000000	D		Templeton Unified	San Luis Obispo				HOM	1	1	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				MR	4	4	100										2018
40688410000000	D		Templeton Unified	San Luis Obispo				SED	34	35	97.1										2018
40688410000000	D		Templeton Unified	San Luis Obispo				SWD	12	14	85.7										2018
40688410000000	D		Templeton Unified	San Luis Obispo				WH	139	145	95.9										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				AI	1	1	100										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				ALL	30	34	88.2										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				HI	2	3	66.7										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				HOM	1	1	100										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				MR	1	1	100										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				SED	7	8	87.5										2018
40688414030185	S	Templeton Independent Study High	Templeton Unified	San Luis Obispo				WH	25	28	89.3										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				AA	3	3	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				AI	1	1	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				ALL	159	162	98.1										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				AS	5	5	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				HI	34	34	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				MR	3	3	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				SED	27	27	100										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				SWD	12	14	85.7										2018
40688414037701	S	Templeton High	Templeton Unified	San Luis Obispo				WH	113	116	97.4										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				AA	5	6	83.3										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				AI	2	2	100										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				ALL	497	533	93.2										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				AS	6	6	100										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				EL	45	52	86.5										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				FI	3	5	60										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				FOS	8	8	100										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				HI	241	261	92.3										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				HOM	53	58	91.4										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				MR	11	12	91.7										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				PI	2	2	100										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				SED	250	274	91.2										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				SWD	45	57	78.9										2018
40754570000000	D		Paso Robles Joint Unified	San Luis Obispo				WH	227	239	95										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				ALL	37	41	90.2										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				EL	5	5	100										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				FI	1	3	33.3										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				FOS	0	1	0										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				HI	17	19	89.5										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				MR	1	1	100										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				SED	12	16	75										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				SWD	3	4	75										2018
40754570119354	S	Independence High	Paso Robles Joint Unified	San Luis Obispo				WH	18	18	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				AA	5	5	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				AI	2	2	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				ALL	391	407	96.1										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				AS	6	6	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				EL	32	36	88.9										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				FI	2	2	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				FOS	3	3	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				HI	188	194	96.9										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				HOM	44	47	93.6										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				MR	8	9	88.9										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				PI	2	2	100										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				SED	197	207	95.2										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				SWD	33	41	80.5										2018
40754574035754	S	Paso Robles High	Paso Robles Joint Unified	San Luis Obispo				WH	178	187	95.2										2018
40754650000000	D		Coast Unified	San Luis Obispo				AA	1	1	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				AI	1	1	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				ALL	55	60	91.7										2018
40754650000000	D		Coast Unified	San Luis Obispo				AS	1	1	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				EL	11	13	84.6										2018
40754650000000	D		Coast Unified	San Luis Obispo				FOS	1	1	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				HI	22	25	88										2018
40754650000000	D		Coast Unified	San Luis Obispo				HOM	9	10	90										2018
40754650000000	D		Coast Unified	San Luis Obispo				PI	2	2	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				SED	28	33	84.8										2018
40754650000000	D		Coast Unified	San Luis Obispo				SWD	3	3	100										2018
40754650000000	D		Coast Unified	San Luis Obispo				WH	25	27	92.6										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				AA	1	1	100										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				AI	1	1	100										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				ALL	49	53	92.5										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				AS	1	1	100										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				EL	9	13	69.2										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				FOS	1	1	100										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				HI	18	22	81.8										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				HOM	7	10	70										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				PI	2	2	100										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				SED	24	28	85.7										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				SWD	2	3	66.7										2018
40754654032009	S	Coast Union High	Coast Unified	San Luis Obispo				WH	23	23	100										2018
41688900000000	D		Cabrillo Unified	San Mateo				AA	1	1	100										2018
41688900000000	D		Cabrillo Unified	San Mateo				AI	1	1	100										2018
41688900000000	D		Cabrillo Unified	San Mateo				ALL	244	266	91.7										2018
41688900000000	D		Cabrillo Unified	San Mateo				AS	5	6	83.3										2018
41688900000000	D		Cabrillo Unified	San Mateo				EL	49	53	92.5										2018
41688900000000	D		Cabrillo Unified	San Mateo				FI	4	4	100										2018
41688900000000	D		Cabrillo Unified	San Mateo				HI	114	124	91.9										2018
41688900000000	D		Cabrillo Unified	San Mateo				HOM	9	11	81.8										2018
41688900000000	D		Cabrillo Unified	San Mateo				MR	7	7	100										2018
41688900000000	D		Cabrillo Unified	San Mateo				SED	102	115	88.7										2018
41688900000000	D		Cabrillo Unified	San Mateo				SWD	20	24	83.3										2018
41688900000000	D		Cabrillo Unified	San Mateo				WH	112	123	91.1										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				AA	1	1	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				AI	1	1	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				ALL	232	242	95.9										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				AS	5	6	83.3										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				EL	43	43	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				FI	4	4	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				HI	105	106	99.1										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				HOM	9	11	81.8										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				MR	7	7	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				SED	93	96	96.9										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				SWD	17	17	100										2018
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo				WH	109	117	93.2										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			AA	2	7	28.6										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			AI	0	1	0										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			ALL	64	118	54.2										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			AS	1	4	25										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			EL	2	5	40										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			FI	3	6	50										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			FOS	0	1	0										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			HI	15	31	48.4										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			HOM	2	7	28.6										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			MR	7	8	87.5										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			PI	1	2	50										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			SED	33	68	48.5										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			SWD	4	12	33.3										2018
41689160112284	S	California Virtual Academy San Mateo	Jefferson Elementary	San Mateo	Y			WH	34	58	58.6										2018
41689240000000	D		Jefferson Union High	San Mateo				AA	17	19	89.5										2018
41689240000000	D		Jefferson Union High	San Mateo				ALL	955	1032	92.5										2018
41689240000000	D		Jefferson Union High	San Mateo				AS	141	147	95.9										2018
41689240000000	D		Jefferson Union High	San Mateo				EL	113	140	80.7										2018
41689240000000	D		Jefferson Union High	San Mateo				FI	323	344	93.9										2018
41689240000000	D		Jefferson Union High	San Mateo				FOS	9	12	75										2018
41689240000000	D		Jefferson Union High	San Mateo				HI	258	287	89.9										2018
41689240000000	D		Jefferson Union High	San Mateo				HOM	29	35	82.9										2018
41689240000000	D		Jefferson Union High	San Mateo				MR	66	70	94.3										2018
41689240000000	D		Jefferson Union High	San Mateo				PI	16	16	100										2018
41689240000000	D		Jefferson Union High	San Mateo				SED	457	504	90.7										2018
41689240000000	D		Jefferson Union High	San Mateo				SWD	70	101	69.3										2018
41689240000000	D		Jefferson Union High	San Mateo				WH	132	147	89.8										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			AA	1	1	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			ALL	97	99	98										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			AS	23	23	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			EL	4	4	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			FI	7	9	77.8										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			HI	30	30	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			HOM	0	1	0										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			MR	13	13	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			PI	1	1	100										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			SED	38	39	97.4										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			SWD	9	10	90										2018
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	Y			WH	15	15	100										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				AA	6	7	85.7										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				ALL	223	240	92.9										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				AS	17	18	94.4										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				EL	33	40	82.5										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				FI	101	107	94.4										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				FOS	6	8	75										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				HI	82	89	92.1										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				HOM	14	15	93.3										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				MR	7	8	87.5										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				PI	5	5	100										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				SED	147	159	92.5										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				SWD	14	17	82.4										2018
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo				WH	5	6	83.3										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				ALL	109	116	94										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				AS	12	12	100										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				EL	7	10	70										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				FI	41	43	95.3										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				HI	24	26	92.3										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				HOM	3	3	100										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				MR	12	12	100										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				PI	1	1	100										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				SED	51	56	91.1										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				SWD	4	8	50										2018
41689244135075	S	Oceana High	Jefferson Union High	San Mateo				WH	19	22	86.4										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				AA	4	4	100										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				ALL	194	206	94.2										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				AS	12	12	100										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				EL	11	13	84.6										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				FI	21	21	100										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				HI	54	61	88.5										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				HOM	4	5	80										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				MR	25	25	100										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				PI	5	5	100										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				SED	42	44	95.5										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				SWD	22	29	75.9										2018
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo				WH	73	77	94.8										2018
41689244137790	S	Westmoor High	Jefferson Union High	San Mateo				AA	4	5	80										2018
41689244137790	S	Westmoor High	Jefferson Union High	San Mateo				ALL	352	384	91.7										2018
41689244137790	S	Westmoor High	Jefferson Union High	San Mateo				AS	98	103	95.1										2018
